AGRUPAMENTO MODAL;GEOGRAFIA/ TIPO LOJA;LOCALIZAÇÃO/ LOJA;DIA DA PRODUÇÃO;HORÁRIO FINAL DE CORTE PARA PRODUÇÃO;DIA ENTREGA (REAL);FREQUÊNCIA DE ENTREGA;ROTA / DESTINO
RODO/COURIER;LOCAL - D2;094-CASCAVEL E;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-CASCAVEL E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL E;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-CASCAVEL E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL E;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-CASCAVEL E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL E;SÁBADO;13;segunda-feira;SEMANAL;094-CASCAVEL E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL F;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-CASCAVEL F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL F;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-CASCAVEL F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL F;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-CASCAVEL F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL F;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-CASCAVEL F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL F;SÁBADO;13;segunda-feira;SEMANAL;094-CASCAVEL F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL G;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-CASCAVEL G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL G;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-CASCAVEL G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL G;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-CASCAVEL G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL G;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-CASCAVEL G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL G;SÁBADO;13;segunda-feira;SEMANAL;094-CASCAVEL G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL H;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-CASCAVEL H LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL H;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-CASCAVEL H LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL H;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-CASCAVEL H LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL H;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-CASCAVEL H LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL H;SÁBADO;13;segunda-feira;SEMANAL;094-CASCAVEL H LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL I;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-CASCAVEL I LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL I;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-CASCAVEL I LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL I;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-CASCAVEL I LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL I;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-CASCAVEL I LOCAL - D2
RODO/COURIER;LOCAL - D2;094-CASCAVEL I;SÁBADO;13;segunda-feira;SEMANAL;094-CASCAVEL I LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS A;SEGUNDA-FEIRA;6;terça-feira;SEMANAL;094-DOURADOS A LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS A;TERÇA-FEIRA;6;quarta-feira;SEMANAL;094-DOURADOS A LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS A;QUARTA-FEIRA;6;quinta-feira;SEMANAL;094-DOURADOS A LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS A;QUINTA-FEIRA;6;sexta-feira;SEMANAL;094-DOURADOS A LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS A;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-DOURADOS A LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS B;SEGUNDA-FEIRA;6;terça-feira;SEMANAL;094-DOURADOS B LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS B;TERÇA-FEIRA;6;quarta-feira;SEMANAL;094-DOURADOS B LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS B;QUARTA-FEIRA;6;quinta-feira;SEMANAL;094-DOURADOS B LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS B;QUINTA-FEIRA;6;sexta-feira;SEMANAL;094-DOURADOS B LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS B;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-DOURADOS B LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS C;SEGUNDA-FEIRA;6;terça-feira;SEMANAL;094-DOURADOS C LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS C;TERÇA-FEIRA;6;quarta-feira;SEMANAL;094-DOURADOS C LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS C;QUARTA-FEIRA;6;quinta-feira;SEMANAL;094-DOURADOS C LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS C;QUINTA-FEIRA;6;sexta-feira;SEMANAL;094-DOURADOS C LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS C;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-DOURADOS C LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS D;SEGUNDA-FEIRA;6;terça-feira;SEMANAL;094-DOURADOS D LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS D;TERÇA-FEIRA;6;quarta-feira;SEMANAL;094-DOURADOS D LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS D;QUARTA-FEIRA;6;quinta-feira;SEMANAL;094-DOURADOS D LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS D;QUINTA-FEIRA;6;sexta-feira;SEMANAL;094-DOURADOS D LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS D;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-DOURADOS D LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS E;SEGUNDA-FEIRA;6;terça-feira;SEMANAL;094-DOURADOS E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS E;TERÇA-FEIRA;6;quarta-feira;SEMANAL;094-DOURADOS E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS E;QUARTA-FEIRA;6;quinta-feira;SEMANAL;094-DOURADOS E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS E;QUINTA-FEIRA;6;sexta-feira;SEMANAL;094-DOURADOS E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS E;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-DOURADOS E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS F;SEGUNDA-FEIRA;6;terça-feira;SEMANAL;094-DOURADOS F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS F;TERÇA-FEIRA;6;quarta-feira;SEMANAL;094-DOURADOS F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS F;QUARTA-FEIRA;6;quinta-feira;SEMANAL;094-DOURADOS F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS F;QUINTA-FEIRA;6;sexta-feira;SEMANAL;094-DOURADOS F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS F;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-DOURADOS F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS G;SEGUNDA-FEIRA;6;terça-feira;SEMANAL;094-DOURADOS G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS G;TERÇA-FEIRA;6;quarta-feira;SEMANAL;094-DOURADOS G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS G;QUARTA-FEIRA;6;quinta-feira;SEMANAL;094-DOURADOS G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS G;QUINTA-FEIRA;6;sexta-feira;SEMANAL;094-DOURADOS G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS G;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-DOURADOS G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS H;SEGUNDA-FEIRA;6;terça-feira;SEMANAL;094-DOURADOS H LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS H;TERÇA-FEIRA;6;quarta-feira;SEMANAL;094-DOURADOS H LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS H;QUARTA-FEIRA;6;quinta-feira;SEMANAL;094-DOURADOS H LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS H;QUINTA-FEIRA;6;sexta-feira;SEMANAL;094-DOURADOS H LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS H;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-DOURADOS H LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS J;SEGUNDA-FEIRA;6;terça-feira;SEMANAL;094-DOURADOS J LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS J;TERÇA-FEIRA;6;quarta-feira;SEMANAL;094-DOURADOS J LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS J;QUARTA-FEIRA;6;quinta-feira;SEMANAL;094-DOURADOS J LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS J;QUINTA-FEIRA;6;sexta-feira;SEMANAL;094-DOURADOS J LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS J;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-DOURADOS J LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS K;SEGUNDA-FEIRA;6;terça-feira;SEMANAL;094-DOURADOS K LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS K;TERÇA-FEIRA;6;quarta-feira;SEMANAL;094-DOURADOS K LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS K;QUARTA-FEIRA;6;quinta-feira;SEMANAL;094-DOURADOS K LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS K;QUINTA-FEIRA;6;sexta-feira;SEMANAL;094-DOURADOS K LOCAL - D2
RODO/COURIER;LOCAL - D2;094-DOURADOS K;SEXTA-FEIRA;20;segunda-feira;SEMANAL;094-DOURADOS K LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU A;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-FOZ DO IGUACU A LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU A;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-FOZ DO IGUACU A LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU A;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-FOZ DO IGUACU A LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU A;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-FOZ DO IGUACU A LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU A;SÁBADO;13;segunda-feira;SEMANAL;094-FOZ DO IGUACU A LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU B;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-FOZ DO IGUACU B LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU B;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-FOZ DO IGUACU B LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU B;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-FOZ DO IGUACU B LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU B;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-FOZ DO IGUACU B LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU B;SÁBADO;13;segunda-feira;SEMANAL;094-FOZ DO IGUACU B LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU C;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-FOZ DO IGUACU C LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU C;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-FOZ DO IGUACU C LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU C;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-FOZ DO IGUACU C LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU C;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-FOZ DO IGUACU C LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU C;SÁBADO;13;segunda-feira;SEMANAL;094-FOZ DO IGUACU C LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU D;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-FOZ DO IGUACU D LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU D;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-FOZ DO IGUACU D LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU D;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-FOZ DO IGUACU D LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU D;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-FOZ DO IGUACU D LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU D;SÁBADO;13;segunda-feira;SEMANAL;094-FOZ DO IGUACU D LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU E;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-FOZ DO IGUACU E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU E;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-FOZ DO IGUACU E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU E;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-FOZ DO IGUACU E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU E;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-FOZ DO IGUACU E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU E;SÁBADO;13;segunda-feira;SEMANAL;094-FOZ DO IGUACU E LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU F;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-FOZ DO IGUACU F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU F;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-FOZ DO IGUACU F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU F;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-FOZ DO IGUACU F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU F;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-FOZ DO IGUACU F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU F;SÁBADO;13;segunda-feira;SEMANAL;094-FOZ DO IGUACU F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU G;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-FOZ DO IGUACU G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU G;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-FOZ DO IGUACU G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU G;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-FOZ DO IGUACU G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU G;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-FOZ DO IGUACU G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-FOZ DO IGUACU G;SÁBADO;13;segunda-feira;SEMANAL;094-FOZ DO IGUACU G LOCAL - D2
RODO/COURIER;LOCAL - D2;094-JANDAIA DO SUL;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-JANDAIA DO SUL LOCAL - D2
RODO/COURIER;LOCAL - D2;094-JANDAIA DO SUL;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-JANDAIA DO SUL LOCAL - D2
RODO/COURIER;LOCAL - D2;094-JANDAIA DO SUL;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-JANDAIA DO SUL LOCAL - D2
RODO/COURIER;LOCAL - D2;094-MANDAGUARI;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-MANDAGUARI LOCAL - D2
RODO/COURIER;LOCAL - D2;094-MANDAGUARI;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-MANDAGUARI LOCAL - D2
RODO/COURIER;LOCAL - D2;094-MANDAGUARI;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-MANDAGUARI LOCAL - D2
RODO/COURIER;LOCAL - D2;094-NOVA ESPERANCA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-NOVA ESPERANCA LOCAL - D2
RODO/COURIER;LOCAL - D2;094-NOVA ESPERANCA;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-NOVA ESPERANCA LOCAL - D2
RODO/COURIER;LOCAL - D2;094-NOVA ESPERANCA;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-NOVA ESPERANCA LOCAL - D2
RODO/COURIER;LOCAL - D2;094-SARANDI F;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;094-SARANDI F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-SARANDI F;QUARTA-FEIRA;0;quarta-feira;SEMANAL;094-SARANDI F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-SARANDI F;SEXTA-FEIRA;0;sexta-feira;SEMANAL;094-SARANDI F LOCAL - D2
RODO/COURIER;LOCAL - D2;094-UBIRATA;SEGUNDA-FEIRA;13;terça-feira;SEMANAL;094-UBIRATA LOCAL - D2
RODO/COURIER;LOCAL - D2;094-UBIRATA;TERÇA-FEIRA;13;quarta-feira;SEMANAL;094-UBIRATA LOCAL - D2
RODO/COURIER;LOCAL - D2;094-UBIRATA;QUARTA-FEIRA;13;quinta-feira;SEMANAL;094-UBIRATA LOCAL - D2
RODO/COURIER;LOCAL - D2;094-UBIRATA;QUINTA-FEIRA;13;sexta-feira;SEMANAL;094-UBIRATA LOCAL - D2
RODO/COURIER;LOCAL - D2;094-UBIRATA;SÁBADO;13;segunda-feira;SEMANAL;094-UBIRATA LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE A;SEGUNDA-FEIRA;11;terça-feira;SEMANAL;095-CAMPO GRANDE A LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE A;TERÇA-FEIRA;11;quarta-feira;SEMANAL;095-CAMPO GRANDE A LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE A;QUARTA-FEIRA;11;quinta-feira;SEMANAL;095-CAMPO GRANDE A LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE A;QUINTA-FEIRA;11;sexta-feira;SEMANAL;095-CAMPO GRANDE A LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE A;SEXTA-FEIRA;11;sábado;SEMANAL;095-CAMPO GRANDE A LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE A;SÁBADO;11;segunda-feira;SEMANAL;095-CAMPO GRANDE A LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE B;SEGUNDA-FEIRA;11;terça-feira;SEMANAL;095-CAMPO GRANDE B LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE B;TERÇA-FEIRA;11;quarta-feira;SEMANAL;095-CAMPO GRANDE B LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE B;QUARTA-FEIRA;11;quinta-feira;SEMANAL;095-CAMPO GRANDE B LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE B;QUINTA-FEIRA;11;sexta-feira;SEMANAL;095-CAMPO GRANDE B LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE B;SEXTA-FEIRA;11;sábado;SEMANAL;095-CAMPO GRANDE B LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE B;SÁBADO;11;segunda-feira;SEMANAL;095-CAMPO GRANDE B LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE C;SEGUNDA-FEIRA;11;terça-feira;SEMANAL;095-CAMPO GRANDE C LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE C;TERÇA-FEIRA;11;quarta-feira;SEMANAL;095-CAMPO GRANDE C LOCAL - D2
RODO/COURIER;LOCAL - D2;095-CAMPO GRANDE C;QUARTA-FEIRA;11;quinta-feira;SEMANAL;095-CAMPO GRANDE C LOCAL - D2
